movie_id,movie_name,year,genre,description,director,star
tt0010272,The House of Intrigue,1919,Crime,"Barbara Pretlow, an aspiring actress is evicted from her Manhattan room because she cannot pay the rent, innocently agrees to help divert attention from pickpocket Pinky McClone. Meanwhile,...                See full summary »",Lloyd Ingraham,"Mignon Anderson, 
Helene Sullivan, 
Peggy May, 
Bert Hadley"
tt0151282,Ladli,1949,Romance,Add a Plot,Jagatrai Pesumal Advani,"David Abraham, 
Anil Biswas"
tt3564806,Boonie Bears: To the Rescue,2014,Animation,"The story starts when two boxes are switched mistakenly during a car accident, in the middle of a stormy night. Logger Vick retrieves a suitcase from the scene of the accident and reveals ...                See full summary »","Leon Ding, 
Fuyuan Liu, 
Paulette Victor-Lifton","Rick Jay Glen, 
Siobhan Lumsden, 
Paul 'Maxx' Rinehart, 
Toni Thompson"
tt4515496,Operation Mikado,,Thriller,"In May 1982 a top secret mission code-named 'Operation Mikado' was planned during the Falklands War by the British. Officially it was aborted. Something extraordinary happened...nobody knew, until now.",Julian Shaw,
tt0020355,The Sacred Flame,1929,War,Colonel Maurice Taylor of the Royal Flying Corps is hopelessly injured in an airplane crash immediately following his marriage to Stella. Maurice is non-functional in most of the physical ...                See full summary »,Archie Mayo,"Pauline Frederick, 
William Courtenay, 
Conrad Nagel, 
Lila Lee"
tt0041187,Blonde Ice,1948,Film-Noir,"A society reporter keeps herself in the headlines by marrying a series of wealthy men, all of whom die under mysterious circumstances.",Jack Bernhard,"Robert Paige, 
Leslie Brooks, 
Russ Vincent, 
Michael Whalen"
tt0070300,Lemora: A Child's Tale of the Supernatural,1973,Thriller,A young girl who returns to her hometown to see her dying father finds herself being drawn into a web of vampirism and witchcraft.,Richard Blackburn,"Lesley Taplin, 
Cheryl Smith, 
William Whitton, 
Hy Pyke"
tt5067296,In This Corner,1962,Action,"ABOLISH BOXING? The boxing racket - its fixed fights, the untimely deaths of its fighters,& the mobsters who control it - is daringly exposed by Flash Bentot, the world's welterweight king,...                See full summary »",Richard Abelardo,"Eddie Arenas, 
Lina Cariño, 
Oscar Obligacion, 
Bentot"
tt15528180,The Forever Beautiful,,Action,"A struggling cosmetics company uses stem cells for a new anti-aging cream, extracted from prisoners before they are executed, but those who apply the product soon find themselves haunted by their ghosts.",,
tt7950758,Rustam-E-Hind,2008,Action,Add a Plot,Sarabjit Behniwal,"Guggu Gill, 
Shavinder Mahal, 
Parminder Dumchheri, 
Donny Kapoor"
tt2140203,Wolf Children,2012,Fantasy,"After her werewolf lover unexpectedly dies in an accident while hunting for food for their children, a young woman must find ways to raise the werewolf son and daughter that she had with him while keeping their trait hidden from society.",Mamoru Hosoda,"Aoi Miyazaki, 
Takao Osawa, 
Haru Kuroki, 
Yukito Nishii"
tt0085636,Halloween III: Season of the Witch,1982,Sci-Fi,Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.,Tommy Lee Wallace,"Tom Atkins, 
Stacey Nelkin, 
Dan O'Herlihy, 
Michael Currie"
tt3148362,Parallelnye miry,2013,Romance,This is a lyrical serene drama dedicated to love and loneliness.,Ermek Amanshaev,"Berik Aytzhanov, 
Alyona Babenko, 
Evgeniy Stychkin"
tt8076974,Irukku Aana Illai,2014,Horror,"The movie begins in a bar, where an aspiring director meets his friends. One of his friend, Meenakshi Sundaram (Aadhavan) says he has a beautiful horror story script from his own experience and narrates what happened in his friend's life.",K.M. Saravanan,"Y.G. Mahendran, 
Vivanth"
tt3311944,Celestial Hunt,2013,Thriller,"Due to Adam's fall, Lucifer's dark angels are now able to attack creation. A battle of angels takes place as time begins and perverts eternity. Lucifer sends GOG, a demon prince, along with...                See full summary »",Jesse Eyman III,"Jesse Eyman III, 
Kristi Lawrence, 
William Ellinger, 
Stephen Eyman"
tt10542730,Augmented Organism,2018,Fantasy,"Directed & filmed by audiovisual designer Cy Gorman, starring interdisciplinary artist Jazmyne Geis, the Augmented Organism feature film journeys through a stunning suite of evolving ...                See full summary »",Cy Gorman,Jazmyne Geis
tt0054829,Drugi czlowiek,1961,Romance,Add a Plot,Konrad Nalecki,"Wanda Koczeska, 
Jan Machulski, 
Irena Kwiatkowska, 
Teresa Tuszynska"
tt0817230,Valentine's Day,2010,Romance,Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.,Garry Marshall,"Julia Roberts, 
Jamie Foxx, 
Anne Hathaway, 
Jessica Alba"
tt3333910,The Darkling,,Horror,"A film student searches the Internet for ideas for the horror film and finds HELL PAGE, an interactive horror script writing programme. She accepts all the conditions without reading them, ...                See full summary »",,
tt0404456,Starkweather,2004,Thriller,"In 1958 Nebraska 19 year old garbageman Charles Starkweather goes on a murder spree with his 14 year old girlfriend Caril Ann Fugate killing 11 people in three months, introducing America to spree killing.",Byron Werner,"Brent Taylor, 
Shannon Lucio, 
Jerry Kroll, 
Lance Henriksen"
tt6803046,The Vast of Night,2019,Mystery,"One night in New Mexico, in the late 1950s, a switchboard operator and radio DJ discover a strange audio frequency which could change the future forever.",Andrew Patterson,"Sierra McCormick, 
Jake Horowitz, 
Gail Cronauer, 
Bruce Davis"
tt9114570,Jack Stone: Diamond Cutter,2018,Action,"Following the return of his arch-nemesis Vortex, agent Jack Stone takes on billionaire gemstone collector Joseph Falkenburg. Stone unravels the mystery behind the crime syndicate responsible for his torment as well as a horrifying truth.",Tony Cole,"Tony Cole, 
Pauli Janhunen Calderón, 
Thomas Sandford, 
Alex Kaufmann"
tt2130161,Perfect Days - I zeny maji sve dny,2011,Romance,"""I don't get how I can be forty-five next year, when I still don't know what I want to do when I grow up!"" The story begins with Erica's (Ivana Chýlková) forty-fourth birthday where she ...                See full summary »",Alice Nellis,"Ivana Chýlková, 
Ondrej Sokol, 
Zuzana Bydzovská, 
Vojtech Kotek"
tt14654068,The Laurens Hammond Movie I want to be an Inventor,,History,Add a Plot,,
tt21801248,Deal,,Action,Five people with mysterious pasts find themselves locked into a poker game that could solve all their problems - or leave them dead.,Peter Cordova,"Jake Cannavale, 
Jared Sandler"
tt10918356,The Last Peacemaker,,Adventure,Add a Plot,Dave Ardito,"Robert Maaser, 
Mathis Landwehr, 
Rebecca Lara Müller, 
Lorenz Hideyoshi Ruwwe"
tt5106120,Movie Madness,2016,Thriller,A movie bootlegger stumbles into a theater of murder and madness after it's taken over by a demonic hitman.,"Big Daddy Kane, 
Phillip Penza","Ava Anderfuren, 
Jerry Anderfuren, 
Triveni Baron, 
Audrey Beth"
tt0111701,White Fang 2: Myth of the White Wolf,1994,Family,"In order to rescue one of the last surviving Alaskan Native tribes, Fang joins in with a friend of his master to stop miners from destroying an ancient sacred land.",Ken Olin,"Scott Bairstow, 
Charmaine Craig, 
Al Harrington, 
Anthony Ruivivar"
tt0401526,Istanbul Kaldirimlari,1964,Romance,"A young man, Zeki, strives to male it a a singer and falls in love with a pretty young girl along the way.",Metin Erksan,"Zeki Müren, 
Belgin Doruk, 
Kadir Savun, 
Hüseyin Baradan"
tt3165236,Beyond the Dark,2014,Sci-Fi,Eight depictions of horror twisted into one feature film with unpredictable turns at the end of each segment.,Matthew Douglas Grzeszak,"Ron Shedd, 
Chuck Harb, 
Randy Galaszewski, 
Charlotte Ambrose"
tt0311584,Ninja Dragon,1986,Crime,"Major figures in the ninja community are being slaughtered. 3 ninjas are trying to figure out what evil people want to bring an end to all ninjas, and also rescue the kidnapped daughter of one of their mentors.",Godfrey Ho,"Richard Harrison, 
Paulo Tocha, 
Melvin Pitcher, 
Freya Patrick"
tt8925304,Gustav D.,,Horror,"Five normal students have been living in harmony with each other for years. Ine and Ruben are madly in love, Luka and Pieter-Jan are the best friends of Ine and Ruben. And Quito, is Quito. ...                See full summary »",Nikolas Sels,"Leo De Clippeleir, 
Sophie Drye, 
Menno Nootens, 
Kristel Goddevriendt"
tt0021992,Illicit,1931,Romance,"A young couple lives together out of wedlock, but they find that they're ahead of their time.",Archie Mayo,"Barbara Stanwyck, 
James Rennie, 
Ricardo Cortez, 
Natalie Moorhead"
tt0004150,In the Land of the Head Hunters,1914,History,"Combining fact and fabrication, Edward S. Curtis' dramatization of the life of the Kwakiutl peoples of British Columbia revolves around a chief's son, who must contend with an evil sorcerer in order to win the hand of a beautiful maiden.",Edward S. Curtis,"Stanley Hunt, 
Sarah Constance Smith Hunt, 
Mrs. George Walkus, 
Paddy 'Malid"
tt0108461,Urotsukidoji: Legend of the Overfiend,1989,Horror,"The relative coexistence of the human world, demon world and beast world is soon to be disrupted by The Overfiend, an immensely powerful demon who'll be reborn after 3000 years to remake the world to his own liking.",Hideki Takayama,"Christopher Courage, 
Rebel Joy, 
Sonny Weil, 
Bick Balse"
tt0059771,A Swingin' Summer,1965,Romance,"Two guys and a girl run a week-long concert festival in the sunny summertime of Arrowhead, California and deal with bullies and breakups.",Robert Sparr,"James Stacy, 
William Wellman Jr., 
Quinn O'Hara, 
Martin West"
tt0287958,Subway Serial Rape: Office Lady Hunting,1986,Crime,Add a Plot,Shûji Kataoka,"Chiemi Akimoto, 
Saya Hôjô, 
Kazumi Natsuki, 
Hiromi Saotome"
tt0232529,Reporter Raju,1962,Mystery,A well-known reporter goes on the run from the police after becoming a suspect in a homicide.,Dwarka Khosla,"Feroz Khan, 
Chitra, 
Jeevan Kala, 
Indira"
tt5862126,Miss Your Face Like Hell,2016,Horror,Add a Plot,Jenny Xie,Jenny Xie
tt9755278,The Jury,,Crime,Sheriff John Brown and his Deputy Ron Charles are gunned down in Jamaica. The guns of multiple perpetrators are the same as those of the slain officers; due to reconstruction. Plus. bullets...                See full summary »,John Alan Andrews,"Camille Winbush, 
Victoria Rowell, 
Rick Fox, 
Sticky Fingaz"
tt9290928,Maya,2019,Family,Maya is a horror folklore movie. A new breed of horror film. Bringing a mythical creature to life. A mother and daughter's quest to end the evil for good. Will they succeed?,"Maria Brenda Acopiado, 
Paolo Bertola","Bart Moy, 
Maria Brenda Acopiado, 
Jessup Stokes, 
Dominique Chaison"
tt0023264,Nice Women,1931,Romance,"A mother tries to get her daughter to marry for money, but the daughter wants to marry for love.",Edwin H. Knopf,"Sidney Fox, 
Frances Dee, 
Alan Mowbray, 
Lucile Gleason"
tt1718837,"Moskva, ya lyublyu tebya!",2010,Romance,Add a Plot,"Vasiliy Chiginskiy, 
Nana Dzhordzhadze, 
Oleg Fomin, 
Artyom Mikhalkov, 
Georgi Natanson, 
Ivan Okhlobystin, 
Georgiy Paradzhanov, 
Andrey Razenkov, 
Vera Storozheva, 
Elina Suni, 
Alla Surikova, 
Aleksey Golubev","Pavel Akimkin, 
Grigoriy Antipenko, 
Oksana Arbuzova, 
Natalya Bardo"
tt9071014,Cartopolus,2018,Action,"FBI Agent Ray Gribbs and Dt. Bruce Campbell are working together on a serial killer case but under Ray's headstrong attitude, the two find themselves in a heap of trouble when they encounter the killer himself, CARTOPOLUS.",Sean Rowley,"Sean Rowley, 
Hugo Alyn Stephens, 
Haydn Hill, 
Joe Cave"
tt8080888,Porcelain,II,Thriller,Two young girls turn to drug dealing as they are on the hunt for the American Dream.,Jacky Elastic,"Jonny Loquasto, 
Darren Shin, 
Kaitlin Magowan"
tt1392102,Benki Birugali,1984,Action,"This is a story of two gangsters, Vishnu (Vishnuvardhan) and Shankar (Shankar Nag), who keep on fighting with each other. Vishnu and his gang members are close to Parvathajji (Jayanthi), a ...                See full summary »",Tiptur Raghu,"Shankar Nag, 
Vishnuvardhan, 
Anuradha, 
Arikesari"
tt0260772,Buscando salida,1995,Action,Add a Plot,René Cardona III,"Jorge Reynoso, 
Guillermo Quintanilla, 
Sergio Reynoso, 
Maribel Palmer"
tt13774852,Untitled Ali Javan Project,,Biography,"The untold story of an immigrant genius, Iranian physicist Ali Javan first arrived in the US in 1948 unable to speak English and by 1960 had invented the gas laser at Bell Laboratories with American colleagues, changing the modern world.",Kourosh Ahari,Shahab Hosseini
tt2296777,Sherlock Gnomes,2018,Fantasy,"Garden gnomes, Gnomeo (James McAvoy) and Juliet (Emily Blunt), recruit renowned detective Sherlock Gnomes (Johnny Depp) to investigate the mysterious disappearance of other garden ornaments.",John Stevenson,"Johnny Depp, 
James McAvoy, 
Emily Blunt, 
Kelly Asbury"
tt18568314,M,V,Thriller,"Cloned from Marilyn Monroe's DNA, M refuses to reprise her sex symbol persona in today's world and the more she fights to be herself, the more she's punished - until she must kill or be killed.",,
tt13785882,Kiamichi beast expedition,2021,Adventure,This actual expedition was to retrieve evidence regarding the Kiamichi Beast. A Bigfoot that is said to roam the mountain area of South East Oklahoma. The expedition discovers new evidence ...                See full summary »,Master Hughes,"Victor Inman, 
Master Hughes"
tt3721072,The Beach of the Drowned,2015,Crime,"A drowned fisherman washes up, on the shores of Galicia. A local detective sets out to resolve the case.",Gerardo Herrero,"Carmelo Gómez, 
Antonio Garrido, 
Luis Zahera, 
Celso Bugallo"
tt1632477,Guardians of the Lost Code 3D,2010,Adventure,Brijes are magical animal spirits that have been in contact with human beings since the beginning of time. Every human had his brije: The human cared for his brije and vice versa. When the ...                See full summary »,Benito Fernández,"José Luis Orozco, 
José A. Toledano, 
Miguel Calderón, 
Edgar Vivar"
tt3291682,My Monster,II,Family,Add a Plot,Scott Rice,"Teagan Jai Boyd, 
Kathy Rose Center, 
Kamden Beauchamp, 
Carson Trinity Haverda"
tt4583796,Holy Hell!,,Animation,"In a high-tech afterlife beyond your worst nightmares, a gang of sinners in Hell take on the Prince of Darkness.",Michael Heffernan,
tt0279618,Ikibin yilin sevgilisi,1973,Fantasy,Add a Plot,Ertem Göreç,"Hülya Koçyigit, 
Serdar Gökhan, 
Atif Kaptan, 
Ekrem Gökkaya"
tt6212136,Paper Year,2018,Romance,Young newlyweds encounter a series of challenges during the first year of their marriage.,Rebecca Addelman,"Andie MacDowell, 
Avan Jogia, 
Eve Hewson, 
Hamish Linklater"
tt5812510,GadgetGang in Outer Space,2017,Adventure,"When a spaceship crashes to Earth and reveals a group of quirky little space aliens on the run for their lives, the ""GadgetGang"" kids--Gus, Phoebe, Francesco, Mitsue, Mary Ann, Banana, and ...                See full summary »",Ale McHaddo,"Danilo Gentili, 
Brian Munn, 
Mia Kowalski, 
Maisa Silva"
tt7834586,MAMBA,2018,Action,"After being left for dead at the hands of her brother, a rogue assassin goes after his most trusted employee, 'The Gatekeeper', to stake information and leave his empire in ruins. Unbeknownst to our heroine, a third player joins the game and another enemy is added to her growing list.",Sam Puefua,"Sonalii Castillo, 
Chad Michael Collins, 
Sam Puefua, 
Katherine Castro"
tt6021172,Sorcerer's Orb: Part 2,1954,Fantasy,Add a Plot,Toshikazu Kôno,"Shinobu Araki, 
Teruyo Asagumo, 
Chiyonosuke Azuma, 
Shinobu Chihara"
tt2354196,Croczilla,2012,Thriller,A 36 foot crocodile goes on the rampage in Beijing after being moved from a peaceful Crocodile Farm and onto the menu of a local gangster.,Lisheng Lin,"Barbie Hsu, 
Tao Guo, 
Zhaoqi Shi, 
Suet Lam"
tt0030455,The Missing Guest,1938,Mystery,"A newspaper reporter, ""Scoop"" Hanlon ""Paul Kelly"", is required to spend time in a haunted house in which two murders are committed, several people faint and most of them drink a lot.",John Rawlins,"Paul Kelly, 
Constance Moore, 
William Lundigan, 
Edwin Stanley"
tt6703900,Holy Spirit,2018,Mystery,"Satire about a young man from the countryside, who is talked into becoming a Jesus protagonist for a whisky brand, turns into a media star and is soon caught up in a series of murders.",Mike Baran,"Tom Schuster, 
Michael Foerster, 
Stefanie Mendoni, 
Matthias Kostya"
tt0171480,Lev s bílou hrívou,1987,Biography,"The film tells the exciting life of the great Czech composer Leos Janacek , (1854-1928) , also known by the thick silver hair that crowned his head and his strong character, which could overcome the adversities of fate.",Jaromil Jires,"Zlata Adamovská, 
Jirí Adamíra, 
Jirí Bartoska, 
Tána Fischerová"
tt6524836,Janosik,1954,Animation,"Polish version of the story of highwayman and folk hero, Juraj Janosik.","Halina Bielinska, 
Wlodzimierz Haupe",
tt0192954,Academia El Tango Argentino,1942,Romance,Add a Plot,Julio Irigoyen,"Elisa Labardén, 
Domingo Conte, 
Herminia Velich, 
Ada Cornaro"
tt14791590,Palido,,Action,An attorney with a military past hunts down the gang who killed his wife and took his daughter.,Javier Reyna,"Jeff Fahey, 
Kellan Lutz, 
Efren Ramirez, 
Manu Intiraymi"
tt4663708,360 Degree,2015,Crime,"Javid takes the responsibility for the methamphetamine found in his car to save his wife from going to prison. After his release, many people come forward to use him for their own good.",Sam Gharibian,"Amir Aghaee, 
Nasser Aghayi, 
Alireza Ara, 
Habib Esmaeeli"
tt0226135,She Cat,1983,Crime,"Innocent female doctor Mineko was seduced by Sachiko, an aggressive lesbian, in her younger days. Mineko begins dating a male coworker, and accepts an invitation to a party at the home of a...                See full summary »",Shingo Yamashiro,"Ai Saotome, 
Kôichi Iwaki, 
Hiroshi Nawa, 
Kotomi Aoki"
tt13366640,Lilith,XVI,Horror,An exorcism film set in the projects of New York City.,Patrick Viktor Monroe,
tt0449086,Dominion,2005,Thriller,"Years before Father Lankester Merrin helped save Regan MacNeil's soul, he first encounters the demon Pazuzu in East Africa. Merrin's initial battle with Pazuzu leads to the rediscovery of his faith.",Paul Schrader,"Stellan Skarsgård, 
Gabriel Mann, 
Clara Bellar, 
Billy Crawford"
tt0032517,George Washington Carver,1940,History,"This documentary on the eminent black scientist George Washington Carver opens with a brief history of black labor in the South. After examining some of the typical jobs of a black worker, ...                See full summary »",Ben Parker,"George Washington Carver, 
Booker T. Washington, 
Ralph Edwards, 
Raye Gilbert"
tt0031903,Scouts to the Rescue,1939,Thriller,"Filmed in the Sierra Nevada mountains near Sonora, California, this Universal serial (made in that short two-year span of time when they chose to be identified as The New Universal) is ...                See full summary »","Alan James, 
Ray Taylor","Jackie Cooper, 
Vondell Darr, 
Edwin Stanley, 
William Ruhl"
tt3181898,Edgar Allan Poe's Lighthouse Keeper,2016,Horror,"Marooned on a remote peninsula and haunted by frightening specters, a young man must confront the grotesque denizens of the night, or heed the Lighthouse Keeper's cryptic warning to, 'Always keep a light burning!'",Benjamin Cooper,"Vernon Wells, 
Matt O'Neill, 
Rachel Riley, 
Monty Wall"
tt3099370,Sector 4: Extraction,2014,Action,"An elite band of mercenaries is caught behind enemy lines and left for dead. When their mission leader escapes war torn Sector 4, he pledges to return, leaving ""No One Left Behind.""",Olivier Gruner,"Eric Roberts, 
Olivier Gruner, 
Salmaan Bokhari, 
Jeff Jay"
tt3064618,I Am in Here,2013,Family,"I Am in Here is the story of a man named Mark Utter. Born with a disability, Mark explains some of his daily struggles dealing with bullies and being put down. Through his journey Mark ...                See full summary »","Kaleigh Saunders, 
Mark Utter",
tt0295675,La ville des silences,1979,Crime,A private detective arrives in a small provincial town to investigate a series of murders.,Jean Marboeuf,"Jean-Pierre Cassel, 
Michel Galabru, 
Michel Duchaussoy, 
Denis Manuel"
tt22060496,Pabuya,2022,Action,"Gang leader, Pepe, is chased by his rival gangs and the police so he runs to his old flame, Bella, who he trust. But this trust is shaken when the police issues a reward for his capture.",Phil Giordano,"Diego Loyzaga, 
Franki Russell, 
Felix Roco, 
Jela Cuenca"
tt3829056,A House in the Sky,,Biography,A young journalist is captured in Somalia and held in captivity for more than a year.,Garth Davis,
tt2586120,Racer and the Jailbird,2017,Romance,"Set against the background of a brutal crime gang in Brussels, a tragic love story between Gigi, a high-flying gangster, and Bibi, a young racing driver with very upper-class roots.",Michaël R. Roskam,"Matthias Schoenaerts, 
Bryan Smeers, 
Adèle Exarchopoulos, 
Eric De Staercke"
tt2341728,Kantô Tekiya ikka: Goromen himatsuri,1971,Crime,Add a Plot,Norifumi Suzuki,"Bunta Sugawara, 
Yumiko Nogawa, 
Tsunehiko Watase, 
Tatsuo Umemiya"
tt0343411,Batas ng lansangan,2002,Action,Army Major Ruben Medrano was once pat of an elite anti-kidnapping task force until an unfortunate incident during an operation got him suspended and sent back to Manila. There he tries to ...                See full summary »,Fernando Poe Jr.,"Fernando Poe Jr., 
Dina Bonnevie, 
Roi Vinzon, 
Robert Arevalo"
tt3653650,The Dark Stranger,2015,Animation,"Haunted by a terrifying spirit out of her graphic novel, a young artist struggles to overcome her psychosis before it destroys her.",Chris Trebilcock,"Katie Findlay, 
Alex Ozerov-Meyer, 
Enrico Colantoni, 
Stephen McHattie"
tt0031686,Murder Is News,1937,Mystery,"A radio reporter does a story on the infidelity and divorce of a wealthy and powerful businessman. The man invites the reporter to his mansion for a chat, but when he gets there, he finds ...                See full summary »",Leon Barsha,"John Gallaudet, 
Iris Meredith, 
George McKay, 
Doris Lloyd"
tt6144950,Battleaxe: Berserker Prince,,Adventure,"The last heir after Viking royal family is killed in a castle siege, a young man flees with 500 weary warriors while the enemy hounds him at every skirmish. An ally waits at Constantinople,...                See full summary »",,
tt13858068,Evil Web of Lies,,Thriller,Branden and Sarah had what seemed to be the perfect relationship but he had a special need for more than she could offer. His unquenched addiction for more human connection took his desires and life to an unexpected demise.,,
tt5192438,Sostenuto,2015,Horror,A young woman in her early twenties faces strange psychological situations and things start to become different.,Arkapravo Chaudhury,"Priyanka Dey, 
Rontu D, 
Ranjana Chaudhury"
tt6344664,Code Geass: Lelouch of the Re;Surrection,2019,Adventure,"The story takes place several years after Lelouch's ""Zero Requiem"" plan.",Gorô Taniguchi,"Jun Fukuyama, 
Yukana, 
Takahiro Sakurai, 
Ayumu Murase"
tt5310572,Pride of the Fist,,Fantasy,"The most lethal gangs in the city have been summoned to participate in a citywide underground tournament held by the kingpin of the underworld, Lord Anarchy. Tensions will rise and ...                See full summary »",Jason S. Williams,"Philip Michael, 
Elizabeth June, 
Sachiko Ishida, 
Tess Kielhamer"
tt3828220,The Amazing Praybeyt Benjamin,2014,Action,A soldier who once saved the entire country is assigned to guard a genius child whose intellect is needed to foil the plans of an evil villain.,Wenn V. Deramas,"Vice Ganda, 
James Bimby Aquino, 
Richard Yap, 
Alex Gonzaga"
tt0119054,Eight Days a Week,1997,Romance,"Peter loves his next door neighbour Erica and, on the advice of his grandfather, decides to camp out on her front lawn for the entire summer, or until she agrees to go out with him. His ...                See full summary »",Michael Davis,"Joshua Schaefer, 
Keri Russell, 
R.D. Robb, 
Mark L. Taylor"
tt9904802,Enemy Lines,2020,War,"In the frozen, war torn landscape of occupied Poland during World War II, a crack team of allied commandos are sent on a deadly mission behind enemy lines to extract a rocket scientist from the hands of the Nazis.",Anders Banke,"Ed Westwick, 
John Hannah, 
Tom Wisdom, 
Corey Johnson"
tt0144574,Red Lipstick,2000,Crime,Two draq queens go on a Bonnie & Clyde rampage around New York City... but neither one wants to be Clyde,Alexandra King,"Steven Polito, 
Miss Understood, 
Debbie Harry, 
Jane Lynch"
tt12104122,Zielfahnder 3,,Thriller,Add a Plot,Connie Walter,"Ulrike C. Tscharre, 
Hanno Koffler, 
Younes Bouab, 
Benno Fürmann"
tt3175476,Make Me Shudder,2013,Horror,"A group of student want to challenge themselves by entering the most haunted building of their school, which is forbidden.",Poj Arnon,"Brian Richard Garton, 
Kunatip Pinpradub, 
Chutcha Rujinanon, 
Kittipat Samarntragulchai"
tt0103838,The Inner Circle,1991,History,"The true story of Ivan Sanchin, the KGB officer who was Stalin's private film projectionist from 1939 until the dictator's death. Told from Sanchin's view, the sympathetic but tragically ...                See full summary »",Andrey Konchalovskiy,"Tom Hulce, 
Lolita Davidovich, 
Bob Hoskins, 
Aleksandr Zbruev"
tt0083000,Road Games,1981,Thriller,"A laid-back American truck driver in south Australia starts to suspect a man driving a green van of killing young women along his route, and proceeds to play a cat-and-mouse game in order to catch him red-handed.",Richard Franklin,"Stacy Keach, 
Jamie Lee Curtis, 
Marion Edward, 
Grant Page"
tt5094040,Watch the Sunset,2017,Crime,In a single afternoon a man comes to grips with the power of his past when his estranged family becomes tangled in its web.,"Tristan Barr, 
Michael Gosden","Tristan Barr, 
Chelsea Renee Zeller, 
Aaron Walton, 
Michael Gosden"
tt0466265,A Time to Gather Stones,2005,War,"After the war is over, in late spring of 1945, a German officer is taken back to the USSR as a mine sweeper, accompanied by a brusque Soviet captain and an attractive female interpreter.",Aleksei Karelin,"David C. Bunners, 
Vladimir Vdovichenkov, 
Olga Krasko, 
Andrey Fedortsov"
tt0034772,Geheimakte W.B.1,1942,War,Nazi propaganda film showing the development of the German navy's submarine fleet.,Herbert Selpin,"Alexander Golling, 
Eva Immermann, 
Richard Häussler, 
Herbert Hübner"
tt8721456,Vagon,2018,Horror,Add a Plot,,
tt0448075,The Night Listener,2006,Horror,"In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos.",Patrick Stettner,"Robin Williams, 
Toni Collette, 
Rory Culkin, 
Joe Morton"
tt4434038,Haqdar,1964,Action,Add a Plot,P.S. Wagle,"Ranjan, 
Nasreen, 
Ratnamala, 
Babu Raje"
tt9618658,Hundred Proof,,Crime,2 bootleggers attempt to escape the big city crime life to seek an honest living. However getting out is harder than it seems.,Brady McAtee,"Benaiah Axlund, 
Jed Bailey, 
Glen Nelson Bristow, 
Colton Cummins"
tt0479500,Nancy Drew,2007,Mystery,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.",Andrew Fleming,"Emma Roberts, 
Tate Donovan, 
Max Thieriot, 
Craig Gellis"
tt0492094,Kelepçe,1982,Action,Add a Plot,Çetin Inanç,"Cüneyt Arkin, 
Esref Kolçak, 
Hikmet Tasdemir, 
Karaca Kaan"
tt0093963,Shura i Prosvirnyak,1988,History,Add a Plot,Nikolay Dostal,"Tatyana Rasskazova, 
Aleksandr Feklistov, 
Konstantin Stepankov, 
Valeriy Nosik"
tt1283543,Punch,2009,Action,"When the Devil descends on a small Midwestern town and propositions Brand and his gang of young punks to fight in an apocalyptic war, it forces Brand to make the ultimate choice: avenge the...                See full summary »",Jay Cynik,"Nate Jensen, 
Marcio Catalano, 
Edward Tubbs, 
Cody Patrick Davis"
tt1925539,Waxie Moon in Fallen Jewel,2015,Fantasy,"Can Seattle's gender-blending celebrity find love in The Emerald City? Join Waxie Moon in an epic journey (spanning decades) as she learns the value of friendship, family and fashion",Wes Hurley,"Marc Kenison, 
Sarah Rudinoff, 
Marya Sea Kaminski, 
Erin Douglass"
tt3228236,The Film with No Name,,Thriller,A man is offered a chance of redemption,Ben Race,"Anton Valensi, 
Philippa Cooper, 
Olegar Fedoro, 
Christopher Sciueref"
tt19359470,Punch,IV,Horror,A young girl celebrating her last night out in her hometown is stalked by a mysterious killer in a Mr Punch mask.,Andy Edwards,"Kierston Wareing, 
Jamie Lomas, 
Alina Allison, 
Faye Campbell"
tt4917642,Strangers N.E.X.T,2015,Thriller,Add a Plot,Tobias Wolters,"Locke Herbergs, 
Daniel Sipak, 
Joel Vater, 
Sarah Wolters"
tt0198520,The Good Book,1997,Sci-Fi,"A dark, futuristic tale of society's doomed near future.",Matthew Giaquinto,"Bryan Campbell, 
Barry Gerdsen, 
Chris Paine, 
Alan Ambron"
tt0048767,Untamed,1955,Romance,"In 1847, the Irish potato famine forces Katie O'Neill and her husband to emigrate to a troubled South Africa where Katie runs into an old flame.",Henry King,"Tyrone Power, 
Susan Hayward, 
Richard Egan, 
John Justin"
tt22505198,You Bring It Back with You,2022,Sci-Fi,"Two students, on board an educational vessel, encounter an anomaly in their training mission.","Ruby Fuller, 
Jacob Schindler","Jacob Schindler, 
Ruby Fuller, 
Kevin Lucero Less, 
Jay Mitchell"
tt0226351,Pixie Panic,2000,Family,Add a Plot,Martin Miehe-Renard,"Jan Linnebjerg, 
Jesper Klein, 
Paul Hüttel, 
Jeanne Boel"
